driver_id,latitude,longitude
D1252,35.814902273624206,128.62367336950237
D1253,37.39277200339412,126.70004705956372
D1254,35.13027646225276,126.88204126940764
D1255,36.41996764385474,127.45889618450852
D1256,35.63802602318477,129.23156304281306
D1257,37.3402971484671,127.01848835964826
D1258,35.1465375346913,128.6000191963962
D1259,36.5817604691788,127.5463823866751
D1260,37.55530332608453,126.96277470121814
D1261,35.169599157433986,129.08562436407345
D1262,35.91005495771954,128.5648245599367
D1263,37.45480233166673,126.7123382341286
D1264,35.08988860598149,126.84526980760792
D1265,36.26847664856069,127.3908814401102
D1266,35.59891438105901,129.31794066141035
D1267,37.3372609149069,127.08160798627166
D1268,35.28643640568158,128.68025052573205
D1269,36.68422641111152,127.53305072869436
D1270,37.51300658947706,126.97150696455562
D1271,35.261856434440695,129.0530687479316
D1272,35.854319884337954,128.63409491505303
D1273,37.52944152110501,126.70475178782038
D1274,35.18686343521872,126.80056638443482
D1275,36.42065447738042,127.36332291523708
D1276,35.48245723354935,129.36199621479523
D1277,37.25314657793627,127.06998582703764
D1278,35.18665273861517,128.63095557327327
D1279,36.57287225687308,127.4249631139962
D1280,37.57260737940935,126.99983224260792
D1281,35.13666387225761,129.08188737853723
D1282,35.77444022307765,128.63072235529393
D1283,37.54889713126877,126.62236290651724
D1284,35.169007613409846,126.9509319091496
D1285,36.42265668639792,127.47972359734058
D1286,35.553358729357264,129.26256785663034
D1287,37.23746500378026,127.0108580219296
D1288,35.26293467104073,128.58442681676195
D1289,36.60165048997054,127.43803590806846
D1290,37.57338084625444,126.97369283687696
D1291,35.24778970396096,129.0045991531129
D1292,35.83398970807311,128.55845751723092
D1293,37.52122252323334,126.7610471593173
D1294,35.23120085988798,126.78048339741312
D1295,36.31271785413469,127.47709158723634
D1296,35.51888314467125,129.26322963973183
D1297,37.18493727684531,126.93951805541025
D1298,35.15030510813986,128.704056871767
D1299,36.61888659359615,127.39585731032123
D1300,37.583007162239696,127.0619242601672
D1301,35.16173718324848,129.0785769490866
D1302,35.83668443322269,128.61013971566436
D1303,37.37232364550748,126.79004283883732
D1304,35.198229902877934,126.83391708199316
D1305,36.44723742265799,127.47403905637842
D1306,35.560289951676054,129.395668111961
D1307,37.30413823865519,126.98361740921024
D1308,35.242187796534125,128.71645986288922
D1309,36.649723413872856,127.39649973209345
D1310,37.62998920046506,127.01706979930168
D1311,35.19580190391004,129.0786385621623
D1312,35.784692783963195,128.692796953502
D1313,37.503088100270325,126.7230419221044
D1314,35.193553068942755,126.84655500196772
D1315,36.38384780603604,127.32317317306742
D1316,35.607369641253726,129.2456700485924
D1317,37.3178502705678,127.00261562341146
D1318,35.22775300064748,128.59990820422777
D1319,36.68811116124599,127.49965764034366
D1320,37.60961624048214,126.91110218331204
D1321,35.12071793224945,129.0316955103285
D1322,35.88004558853368,128.620829865505
D1323,37.47829814576301,126.61446677822693
D1324,35.10974627636289,126.87582912528158
D1325,36.437186690171,127.32992958528972
D1326,35.477119695550975,129.23524178228277
D1327,37.30629244693209,127.03010672138409
D1328,35.30127118323561,128.70947750070857
D1329,36.59131191018626,127.50801928746851
D1330,37.64265341302975,126.97636782087046
D1331,35.122524054934246,129.04356118909917
D1332,35.7981526614596,128.62941177133814
D1333,37.36494057287043,126.6990543692726
D1334,35.232064696542324,126.86262134601382
D1335,36.34327435169818,127.41216915987152
D1336,35.511078940744675,129.2732065829582
D1337,37.31089347749,126.95975660958788
D1338,35.216226782615855,128.71484123385085
D1339,36.608681699879966,127.51713515827788
D1340,37.4771454569751,127.0300535552648
D1341,35.10825662285611,129.10166089551203
D1342,35.96431029656095,128.67953853839103
D1343,37.50475945340074,126.78115452542454
D1344,35.237682019344426,126.88165484593308
D1345,36.40681129377376,127.36069003454703
D1346,35.59932234020507,129.32707400460436
D1347,37.20882238212685,126.93238983106896
D1348,35.250555941017446,128.6258056124483
D1349,36.55034424037036,127.44495897517028
D1350,37.56630829154423,127.03392422718709
D1351,35.205873705820125,129.13141428971977
D1352,35.8050695585832,128.50266982192434
D1353,37.37107006803557,126.73602681499467
D1354,35.15405620602221,126.93168531673372
D1355,36.419479100832106,127.3615322769798
D1356,35.53114027949165,129.2703568418357
D1357,37.17352687080732,127.09081595874711
D1358,35.20552901636724,128.61346282809956
D1359,36.56592924779864,127.41770314165564
D1360,37.52560348791819,126.90288067249104
D1361,35.107422000368935,129.09529894200267
D1362,35.80508715665778,128.58764523896426
D1363,37.53822490588244,126.69052055609198
D1364,35.10739262016332,126.87176971889942
D1365,36.35391394382952,127.4415911937222
D1366,35.45193687105385,129.2788418526622
D1367,37.25844830235405,127.10056149640324
D1368,35.12704817679743,128.72049803084434
D1369,36.70339637170282,127.49556877071574
D1370,37.612855011621726,127.02546939645217
D1371,35.08536308021072,129.11855547308693
D1372,35.79239276224824,128.6754272745922
D1373,37.50793672191925,126.73128511389385
D1374,35.252203765671155,126.91162098860056
D1375,36.2937781093995,127.3959367428661
D1376,35.44554582041629,129.26732761874527
D1377,37.17765524717753,127.0295595667858
D1378,35.260994269780184,128.6253487888824
D1379,36.69737117361362,127.41366280245508
D1380,37.64631291835612,127.04855091331024
D1381,35.23057510935543,129.08647694116632
D1382,35.97005697882003,128.58434164227037
D1383,37.4138734656845,126.72979707644862
D1384,35.17063823889573,126.77671326988433
D1385,36.32954257399161,127.4442621039731
D1386,35.526902246389064,129.31932954410607
D1387,37.36328339272985,127.04428648760404
D1388,35.245345491888095,128.62462231707946
D1389,36.66493117904568,127.57297620450576
D1390,37.56966515969849,127.07111499594534
D1391,35.08473676861123,129.1097833568107
D1392,35.79836882082005,128.62347569615008
D1393,37.43375581743189,126.7109553351528
D1394,35.12197945677344,126.75777207670772
D1395,36.266512159881,127.43992681061316
D1396,35.49406687509266,129.35131406596906
D1397,37.34326375866559,127.09257787670784
D1398,35.224673897390964,128.60952540738316
D1399,36.66955798695983,127.5084255067647
D1400,37.53970942504263,126.9400420141835
D1401,35.214137627918475,128.97800102667375
D1402,35.91732903765613,128.55903036370117
D1403,37.37945415539816,126.79523441856732
D1404,35.247776249995404,126.81415864132504
D1405,36.277521556548265,127.2922425016734
D1406,35.608083065683914,129.31868070217502
D1407,37.23795795827308,126.9371672695894
D1408,35.26885390883444,128.6849750210421
D1409,36.73135235258191,127.51213096348329
D1410,37.485327952133936,126.93854579879438
D1411,35.21268603551547,129.15998820839727
D1412,35.897398093152205,128.66118390543772
D1413,37.4090987169081,126.63079229232036
D1414,35.24783085505858,126.87776562865554
D1415,36.30331989082995,127.4632614050775
D1416,35.50685654253327,129.25393528589896
D1417,37.17587845954843,127.0920281940454
D1418,35.249474763147845,128.58209607671824
D1419,36.58709406513512,127.51228802849351
D1420,37.60604510380338,126.92195044875852
D1421,35.26311655680597,129.14845495206816
D1422,35.861021907676474,128.60643213930624
D1423,37.446799970164,126.7547714437838
D1424,35.17341153293559,126.8163104275006
D1425,36.30541061266813,127.47325589494729
D1426,35.44884094191902,129.30713605084003
D1427,37.361091669031,127.0648561259975
D1428,35.26355248239519,128.74626338335085
D1429,36.69974897841223,127.4380357628345
D1430,37.52859564662345,126.90286166998108
D1431,35.219347981465994,129.08507751573885
D1432,35.81031600374595,128.70010012705342
D1433,37.42309954121763,126.66703344695114
D1434,35.23554800915909,126.91736530236264
D1435,36.25126738173738,127.44128507362004
D1436,35.451110426009095,129.3360511049785
D1437,37.27502198242082,127.06500145424764
D1438,35.3067896371162,128.62071991440624
D1439,36.54764611955376,127.46622680031456
D1440,37.63058571179189,126.96129154379902
D1441,35.23442142407521,129.03517289744502
D1442,35.84047784026411,128.6389696852969
D1443,37.49827628932173,126.74757004457528
D1444,35.09261136841968,126.91665591213416
D1445,36.38108376707862,127.30593981064548
D1446,35.62588803497679,129.368639715367
D1447,37.31954859287783,127.0048052452005
D1448,35.16542023611987,128.60239276071752
D1449,36.69158352219258,127.41562881182668
D1450,37.51621886645375,126.99643569455628
D1451,35.114665532507324,129.095824478405
D1452,35.81383697560171,128.65784947323678
D1453,37.469673413063646,126.70249078919916
D1454,35.189235876548345,126.9068866015846
D1455,36.368757839154185,127.42390130259896
D1456,35.587575909064164,129.26381418530042
D1457,37.2975031415204,127.06807253807229
D1458,35.28717634243107,128.5855012326649
D1459,36.73127747954527,127.39362926907108
D1460,37.582546764687066,127.022114753612
D1461,35.215212280730746,129.07915091705718
D1462,35.91048126947502,128.674223217258
D1463,37.37846232056732,126.78423008001806
D1464,35.0634975511142,126.9510678961856
D1465,36.42629147473125,127.31462529521755
D1466,35.55831573200501,129.29743879092024
D1467,37.35839404332281,127.04447725018902
D1468,35.326077100437246,128.73043176342787
D1469,36.68747508266492,127.43641628098626
D1470,37.47886304675595,126.94198217531232
D1471,35.081842204649455,129.05799249138832
D1472,35.86773272845098,128.70091265790782
D1473,37.51421012031595,126.65709754147518
D1474,35.23733170418663,126.79173128556867
D1475,36.270863851331,127.29330515916008
D1476,35.45323398975683,129.28634434203846
D1477,37.19185121749312,127.04694289016544
D1478,35.22702752743594,128.74729806211352
D1479,36.674059203042695,127.46475613426254
D1480,37.55641439953824,126.92379141560625
D1481,35.221224230362495,129.10365701991566
D1482,35.963742889742115,128.52005527220632
D1483,37.55389424424427,126.72996133188512
D1484,35.198457820473536,126.813641452524
D1485,36.31578249345048,127.4732011167576
D1486,35.4420599973408,129.34988617815125
D1487,37.208076316035815,126.99510567195092
D1488,35.19487154873437,128.62661203261905
D1489,36.54278056864497,127.5762843597867
D1490,37.55770757296289,126.9374277239136
D1491,35.222879970072675,129.00853498410342
D1492,35.9716280365727,128.54726884405343
D1493,37.41873737874404,126.69208204466771
D1494,35.06021328653592,126.93228464857285
D1495,36.33881923948515,127.46006300679576
D1496,35.55218999415268,129.30195332185562
D1497,37.24476945359971,126.9575346324205
D1498,35.16825942215136,128.66165992318912
D1499,36.64781886859589,127.45435883702156
D1500,37.52079227677983,127.06724004239534
D1501,35.266948085862744,129.01966437363325
D1502,35.795657891445096,128.57977720859247
D1503,37.48627573288973,126.80519477352924
D1504,35.156968506170635,126.78752777294748
D1505,36.27755086823905,127.39764234102086
D1506,35.53451182495889,129.37278263029847
D1507,37.35358363629984,127.11407029813265
D1508,35.276046770611394,128.66659362910397
D1509,36.72602179400683,127.5461364163552
D1510,37.50297962391629,127.02397064939082
D1511,35.16271694014892,129.10426003320725
D1512,35.78675030505533,128.62326467444564
D1513,37.50745390114745,126.76842552317952
D1514,35.11765603698661,126.91398403070814
D1515,36.3086896166864,127.41820400967764
D1516,35.46181743347097,129.3231819573748
D1517,37.343672277473416,127.01173945581483
D1518,35.250035162276646,128.62656464501788
D1519,36.68542709489165,127.42738505732954
D1520,37.6155700576625,127.05904498470598
D1521,35.26100263370628,129.05062786260834
D1522,35.796476788419454,128.52562889561295
D1523,37.46034891332204,126.61227584303468
D1524,35.12654958018624,126.8213329122648
D1525,36.33562436360747,127.39045690506876
D1526,35.558095857563345,129.23730522535084
D1527,37.32080505440989,126.9313575409089
D1528,35.17065553192637,128.5861346259411
D1529,36.67146232650718,127.5820624532427
D1530,37.478874352178345,127.00076078512396
D1531,35.11012426157005,129.05951981843535
D1532,35.84054400848971,128.53957657991094
D1533,37.51498659176499,126.67954709502771
D1534,35.12196922874372,126.94386623998078
D1535,36.264009811001,127.3264058803245
D1536,35.54881462078953,129.3329450356412
D1537,37.16637461362905,127.0747400337382
D1538,35.14181911869088,128.66642394638836
D1539,36.66065994063424,127.58124021764336
D1540,37.62251254846919,127.0087808474339
D1541,35.25477297651623,129.13529835411063
D1542,35.8009017650721,128.5734130918228
D1543,37.445225252722416,126.75231066445669
D1544,35.09137862169237,126.81844421220136
D1545,36.41424625558096,127.42936808756586
D1546,35.47381864930441,129.3461733529633
D1547,37.35264646497392,127.00565082718656
D1548,35.2592170934338,128.7463427423901
D1549,36.59609013941768,127.52764451628606
D1550,37.5025732583717,126.90713146868548
D1551,35.19060049447528,129.13597048167813
D1552,35.79912564148059,128.5131852254895
D1553,37.39872611517327,126.66400597411094
D1554,35.05956887359691,126.76453659969192
D1555,36.26163323290897,127.37949340767804
D1556,35.512002481846665,129.33649404508387
D1557,37.17930553831835,127.1065228935858
D1558,35.22313380724918,128.74019974877197
D1559,36.67004315724475,127.53484791257723
D1560,37.59574470556493,127.001335120586
D1561,35.23600854994139,129.0132922825303
D1562,35.82447341849768,128.57473268045422
D1563,37.502458990306025,126.72962718650388
D1564,35.174079372336685,126.92894232943333
D1565,36.32716695414458,127.47247927161791
D1566,35.58783184436437,129.31164935099824
D1567,37.19693501676853,127.09701254538908
D1568,35.172723819288066,128.71004469792572
D1569,36.742367858095285,127.53110767185484
D1570,37.56847242568893,127.06984758093668
D1571,35.24667067451451,129.11784283033762
D1572,35.80169498128023,128.6402757848062
D1573,37.45965777797493,126.72996428615036
D1574,35.213722082235016,126.76903466292416
D1575,36.354101105775584,127.4292135140573
D1576,35.53731665960914,129.37512843770767
D1577,37.35334981734081,126.9779665033645
D1578,35.16081879139032,128.74233533601475
D1579,36.71847288190492,127.57980995198558
D1580,37.50872483884314,126.97136470888144
D1581,35.23169134790804,129.0380260973477
D1582,35.80168728726451,128.66598875728738
D1583,37.37639272173194,126.7408994394944
D1584,35.136478026993835,126.9510143100993
D1585,36.271727352685765,127.31273609974733
D1586,35.553471659005254,129.27502744384816
D1587,37.313451623069184,127.0327380175088
D1588,35.29434683651053,128.59572604794909
D1589,36.67019100317547,127.56067222047848
D1590,37.4783446794345,126.9295535384371
D1591,35.20764373323826,128.99800563106268
D1592,35.85293736999973,128.63409813771827
D1593,37.48578727385777,126.65825158603018
D1594,35.183576389953124,126.8372349702866
D1595,36.30515512703766,127.38337435903978
D1596,35.60859195575917,129.35429084309934
D1597,37.2984671607479,127.0579353377988
D1598,35.13655023642368,128.64241101372517
D1599,36.66462081462196,127.55109886230744
D1600,37.62808944677539,127.00911679758735
D1601,35.179009978847624,129.06723449265303
D1602,35.931686564330754,128.6827939322614
D1603,37.5451727155937,126.78103039865596
D1604,35.10708733634428,126.92786240991656
D1605,36.33228923290231,127.36926749697746
D1606,35.47846699065438,129.39193505878794
D1607,37.17712697524025,126.99381994011792
D1608,35.26980230865534,128.6294564655566
D1609,36.67920305925834,127.55539893374102
D1610,37.61055643380128,126.97325048178556
D1611,35.09772964580971,129.006999131188
D1612,35.79335375925244,128.53088780481164
D1613,37.45879000776669,126.73611751137454
D1614,35.2409964013905,126.77604411763892
D1615,36.32136467600866,127.42359981580908
D1616,35.45866167336459,129.25470943291066
D1617,37.25586908066373,127.09322580224708
D1618,35.19237442992525,128.5983039955143
D1619,36.623794206085606,127.5263843815315
D1620,37.517534386890006,126.88919682036546
D1621,35.08416245837494,129.14829890656904
D1622,35.85473050768837,128.66790009940647
D1623,37.51668845871789,126.71740774504462
D1624,35.08551353730093,126.86693285599384
D1625,36.44577192956259,127.45060666979116
D1626,35.62327467611533,129.39508719753343
D1627,37.21076859978865,126.93345058720864
D1628,35.181432303299125,128.66492110312703
D1629,36.56728184117101,127.3979912666979
D1630,37.55027488113651,127.02184803746714
D1631,35.238392069181586,129.0753766111115
D1632,35.85514692830596,128.56314565612468
D1633,37.5156785929412,126.64018671255016
D1634,35.18585912416096,126.93011106018926
D1635,36.38275738669299,127.44949094284333
D1636,35.59119521692905,129.22537921148216
D1637,37.32860000580311,127.03003211818516
D1638,35.3210199448813,128.7776384854104
D1639,36.67192849955735,127.58734261473111
D1640,37.51333811496448,127.06474724773352
D1641,35.08151950397428,129.03892942760515
D1642,35.95576393275293,128.61326536387568
D1643,37.41467278121437,126.63665492374722
D1644,35.06823704839812,126.95122437801162
D1645,36.309749566621306,127.3569735319034
D1646,35.529480131432784,129.38947150069097
D1647,37.295368579993095,127.08431760167616
D1648,35.148323649425954,128.6206358168471
D1649,36.58516368227198,127.54689947536548
D1650,37.50834149648377,127.06281802598603
D1651,35.20673255423587,129.08502547608893
D1652,35.85957458319606,128.66121476644952
D1653,37.47937259401827,126.76965517830467
D1654,35.237661074740245,126.7962967654463
D1655,36.32142717101376,127.44125192719952
D1656,35.585431759583884,129.32682192989276
D1657,37.279377285874034,127.01609810207432
D1658,35.29702782592624,128.74696447799917
D1659,36.56873450593455,127.43585105136184
D1660,37.47329821018008,127.023678747619
D1661,35.10827406233906,128.9759924036622
D1662,35.805750791173104,128.65677241661092
D1663,37.51655647169735,126.72200465024328
D1664,35.15255245840175,126.84135195087056
D1665,36.35425665291691,127.36668166534858
D1666,35.471599793118315,129.25246834950232
D1667,37.29743827776152,127.09088904201847
D1668,35.189518720135545,128.59113575538325
D1669,36.68269716538008,127.54280661975736
D1670,37.609289678102485,127.06427387760304
D1671,35.25932081265118,129.151775327297
D1672,35.782489242015245,128.6726120079992
D1673,37.38108650253079,126.79484841691615
D1674,35.235739652011205,126.7891859258866
D1675,36.43757577264864,127.41288682795314
D1676,35.45566069427925,129.31955621309447
D1677,37.28904178168872,126.96966072453576
D1678,35.291108615621994,128.63002123962846
D1679,36.61612236211569,127.57272671649956
D1680,37.4883690414627,127.04676782937268
D1681,35.27070612858858,128.97642263231782
D1682,35.86445711525129,128.61101750048795
D1683,37.39066208178571,126.8015205483429
D1684,35.210274090651346,126.89538558963706
D1685,36.268659063581374,127.47599928578973
D1686,35.51572577352988,129.27144646987557
D1687,37.334727324838994,126.98289757722851
D1688,35.20315371627905,128.66126286940525
D1689,36.558601378503866,127.47891411032346
D1690,37.58343857504968,126.9332139073624
D1691,35.25168332231627,129.1489437456313
D1692,35.91559722264464,128.58426046289918
D1693,37.55626247760824,126.71525066880936
D1694,35.09926928101587,126.80469718574037
D1695,36.359783025813535,127.47520848723543
D1696,35.6027006287804,129.36989536954206
D1697,37.20264161844466,127.05847333622756
D1698,35.198113012043414,128.61015947073517
D1699,36.688392916284094,127.58273147555776
D1700,37.49933425700883,126.9276999635241
D1701,35.09471025332219,129.09984639809517
D1702,35.85966598671821,128.54335272042056
D1703,37.53865302125468,126.6857282170173
D1704,35.09893917290608,126.9026980486942
D1705,36.38345874763811,127.48276143131004
D1706,35.458731672801,129.37826414240848
D1707,37.283433175064594,126.99958042505396
D1708,35.236928808799654,128.68292593407887
D1709,36.63784169839065,127.5699206967088
D1710,37.61973753669068,126.94015738091473
D1711,35.13794386477547,129.15746751475817
D1712,35.827191057039705,128.56285012914955
D1713,37.523701140419504,126.77506977164424
D1714,35.18882862578081,126.929441451379
D1715,36.38730794810102,127.35906273543289
D1716,35.51810947987687,129.3642210481143
D1717,37.28301379700592,126.96243830455852
D1718,35.15910056188112,128.67091147286885
D1719,36.69386539100699,127.51719843938764
D1720,37.49739760495792,126.92514261681208
D1721,35.08094811271781,129.17200967979815
D1722,35.8664147769597,128.6931698600163
D1723,37.41471192650033,126.69068144627218
D1724,35.18245420262932,126.9039833101166
D1725,36.25152457725427,127.3114401520932
D1726,35.60079289255476,129.2213776719773
D1727,37.29609956911821,126.9528824505946
D1728,35.306637702690104,128.77279627296406
D1729,36.723515700194525,127.39973066174797
D1730,37.47163407397929,127.01757136823954
D1731,35.27255665290371,129.02838983907748
D1732,35.785038225177644,128.6186581121489
D1733,37.55407751431762,126.72568547839084
D1734,35.250874601397896,126.87561145269451
D1735,36.32494190235458,127.46425943885384
D1736,35.53810658059452,129.2557639145524
D1737,37.20662137615896,126.93047052767903
D1738,35.14434160552728,128.75041589572976
D1739,36.63079104032502,127.54060221789445
D1740,37.533382366124805,127.01527527147329
D1741,35.183542858177255,129.0261332401007
D1742,35.92274188259415,128.65782069239555
D1743,37.42778270386465,126.71868080840132
D1744,35.20660969740611,126.77887001694371
D1745,36.44090298113862,127.4639270857746
D1746,35.4741546775896,129.3913897748476
D1747,37.25511142097856,127.1157635050873
D1748,35.17423887165823,128.59938616108545
D1749,36.54436217938861,127.50656901929054
D1750,37.483780672094376,126.92580597662788
D1751,35.10161869995402,129.1184919499752
D1752,35.86274836296795,128.55804999732206
D1753,37.49589736079661,126.782410861226
D1754,35.238925567116084,126.81592118513106
D1755,36.29904615965043,127.47588083535756
D1756,35.4384496047417,129.2317587722468
D1757,37.26304060053459,126.93314282224992
D1758,35.17419422223305,128.6102665855468
D1759,36.609290963043016,127.56582759265768
D1760,37.53890969000171,126.9622138966018
D1761,35.09831177236708,128.9984661697659
D1762,35.88572396424645,128.61635729561922
D1763,37.45011172645944,126.78836091920638
D1764,35.0615834393479,126.7973913103475
D1765,36.28364574770074,127.41770473585476
D1766,35.475806446001165,129.34409201962595
D1767,37.35058952539914,127.0745221931954
D1768,35.232201080721715,128.70200824532233
D1769,36.66754926923895,127.58304869038083
D1770,37.53249299187671,127.07180065243486
D1771,35.18253270774839,128.99935688426487
D1772,35.79047386216989,128.58530472169784
D1773,37.45269343192402,126.62282834622064
D1774,35.253180080326985,126.78861500245932
D1775,36.34657596716574,127.31828057480128
D1776,35.571617747791755,129.3501852885875
D1777,37.20569678945073,126.94379221684744
D1778,35.231865526703785,128.67052630007785
D1779,36.55455625148956,127.45089540265502
D1780,37.55453615487007,127.04040078787976
D1781,35.11334436330812,129.12206380080363
D1782,35.948654385522154,128.6986868313776
D1783,37.43103891032063,126.66771716254684
D1784,35.10437509385605,126.91246418960186
D1785,36.389628518766585,127.3218156202642
D1786,35.58819592665877,129.2219136917579
D1787,37.24169747239362,126.955783605389
D1788,35.26312727848934,128.66383315534546
D1789,36.71019987688546,127.45732882919415
D1790,37.54648617261288,127.057479334406
D1791,35.21602602669702,129.13789822474155
D1792,35.877323119504005,128.5097853425025
D1793,37.43958319115318,126.61180580166936
D1794,35.103304319461934,126.80852526953656
D1795,36.37217446079121,127.39074472759476
D1796,35.50602859742977,129.21673384080395
D1797,37.21423592656185,127.08034932430252
D1798,35.24561712562502,128.64768236875435
D1799,36.66479182859817,127.46169634668246
D1800,37.62885145307544,127.06210602972224
D1801,35.252991501250044,129.00006790860593
D1802,35.875493415316704,128.5681296752429
D1803,37.41590104332629,126.68899020572842
D1804,35.118975678676065,126.89878327771156
D1805,36.37810497858084,127.38365937498808
D1806,35.45368055459525,129.3355935923216
D1807,37.26295033370775,126.9426178903211
D1808,35.24565843015598,128.6755092181395
D1809,36.7244937077494,127.42504833288434
D1810,37.65991444864599,126.92928256549526
D1811,35.20066701409265,128.99120582240104
D1812,35.9543417466151,128.6470098372892
D1813,37.44643376250624,126.79095572161548
D1814,35.138853664194386,126.92887240884676
D1815,36.32885285866631,127.45707540479252
D1816,35.57515215495152,129.30224384135698
D1817,37.29366054046546,127.09747783574016
D1818,35.32089544720907,128.59643376891788
D1819,36.68009813747372,127.50295675786178
D1820,37.59972314762185,126.89363832942722
D1821,35.24055187971811,129.1049714939769
D1822,35.93119505984209,128.64887755277175
D1823,37.38913446492615,126.80092324262483
D1824,35.21500946341304,126.93085196598447
D1825,36.382964283707686,127.3035285657515
D1826,35.4393814585019,129.24805892897976
D1827,37.25933736847891,126.9320992603251
D1828,35.31263553205701,128.71758094213507
D1829,36.58016574733079,127.55397702393614
D1830,37.50793089965825,126.88168171226964
D1831,35.24438646471184,129.07250917649554
D1832,35.95519225640215,128.52998848517143
D1833,37.39286442138047,126.684834950418
D1834,35.194457705501655,126.78710111143904
D1835,36.25697686335733,127.33810674253026
D1836,35.4510515888801,129.22213588605322
D1837,37.17980743375291,127.08869278524143
D1838,35.30564042220962,128.7632775909011
D1839,36.718873495160445,127.4443774002474
D1840,37.56732178553992,127.02302674236664
D1841,35.26478577808065,129.17492155542814
D1842,35.83205392950604,128.67017892459234
D1843,37.438446663942266,126.62117413479926
D1844,35.19951500397392,126.8105446682427
D1845,36.25939371424492,127.32666770856729
D1846,35.491092889880015,129.2288838988437
D1847,37.34464838751514,127.07974815530066
D1848,35.175207383524835,128.60558116238107
D1849,36.70912554449503,127.46330601717072
D1850,37.52619167890242,126.9522571224817
D1851,35.16845149488675,129.03009741455782
D1852,35.77802070866648,128.60640400924692
D1853,37.487194797630046,126.62730505104116
D1854,35.22046855973263,126.93979124904104
D1855,36.43791315681189,127.30855989520504
D1856,35.51803847053343,129.30379387682
D1857,37.34801245343324,127.0926799677277
D1858,35.213814482477346,128.71468957219054
D1859,36.619189765746846,127.53896893870257
D1860,37.51598506701855,126.90834917875856
D1861,35.24946863296007,129.0597839678803
D1862,35.8720564493415,128.5637069408602
D1863,37.41913501945795,126.67607906691268
D1864,35.16904153527944,126.90116540100009
D1865,36.4349202487307,127.39595479934688
D1866,35.52479779413009,129.25218451060925
D1867,37.2475837043084,127.1204987193656
D1868,35.249979327752946,128.6329636168838
D1869,36.63482343530526,127.45601993935556
D1870,37.51025174199165,126.92602805172427
D1871,35.22935982102061,129.01774337486492
D1872,35.89767442413402,128.62477558773202
D1873,37.4335245015302,126.656708277567
D1874,35.0711631328685,126.80756074111387
D1875,36.37348378608159,127.47882423993752
D1876,35.516911754132934,129.26202366615155
D1877,37.26578807539014,127.07361962493664
D1878,35.23669679613706,128.68799745958626
D1879,36.63000310444993,127.42633479643916
D1880,37.56458845050389,126.98467785679408
D1881,35.0915420625551,129.035337621266
D1882,35.86841163923907,128.5592375919233
D1883,37.42643791650761,126.72014676559392
D1884,35.25781203272796,126.77064318591732
D1885,36.252412680476034,127.38611615484471
D1886,35.50103490338838,129.31940130902794
D1887,37.19667903159485,126.97576699591951
D1888,35.3032596133343,128.7648738271608
D1889,36.71334247895065,127.53776844909672
D1890,37.54519690064442,127.00280842956889
D1891,35.257030007100184,129.05913061975303
D1892,35.90431325735206,128.54083430117015
D1893,37.41941655721516,126.66456673365936
D1894,35.12107631461209,126.87776669419208
D1895,36.443089983853,127.3762979443218
D1896,35.46969217856445,129.4084803080994
D1897,37.21283249200641,126.9802389933312
D1898,35.296731006545514,128.74162935187854
D1899,36.59402621643706,127.53304541154128
D1900,37.65318800599796,126.92166066023606
D1901,35.20469012371179,129.07233794624986
D1902,35.97076635897648,128.6386002738614
D1903,37.55396091351816,126.78207945527706
D1904,35.17403248182413,126.92863603706007
D1905,36.30756772082129,127.31256591062215
D1906,35.44185713419397,129.24599045564807
D1907,37.18374014352509,127.0167793847177
D1908,35.145458893627755,128.66762269944346
D1909,36.62402239041235,127.52381791995091
D1910,37.57005473197417,127.00764602303786
D1911,35.18517493794614,129.02869636527598
D1912,35.84153115998947,128.7013415979812
D1913,37.473558444049125,126.77497464425116
D1914,35.10840723460978,126.89951065808832
D1915,36.44505089916073,127.48359329269933
D1916,35.51038766344255,129.36617382457993
D1917,37.335561430509,127.0331250344553
D1918,35.172955048331424,128.73891272519623
D1919,36.70447535027209,127.40712235592598
D1920,37.59289579726963,127.02995167617414
D1921,35.14433927030996,129.10638489801346
D1922,35.82071510689503,128.60577376810716
D1923,37.36360977998788,126.74483440890565
D1924,35.16304778729884,126.78447828779224
D1925,36.29579192563741,127.3101554788294
D1926,35.574326958673254,129.2204284147724
D1927,37.25576481611515,127.06467404381006
D1928,35.2198799611642,128.589071425738
D1929,36.58915722072848,127.47364205103509
D1930,37.46787312004948,126.98562400354534
D1931,35.226207642728774,128.98480183956596
D1932,35.917922288334545,128.6000939371623
D1933,37.49085118153012,126.62277139514836
D1934,35.14919406836518,126.95158025026934
D1935,36.37720029142635,127.29878560643124
D1936,35.569821394696746,129.37823686928246
D1937,37.27222492536663,126.93021745831052
D1938,35.283751517642244,128.64357766809906
D1939,36.661104023708965,127.5062870407074
D1940,37.58542924872478,127.00967686138983
D1941,35.20916595685143,129.12037078293486
D1942,35.78791935221153,128.5435628212589
D1943,37.540936734110765,126.75197096499365
D1944,35.11458523720052,126.94348782731196
D1945,36.32771163374193,127.42696464218524
D1946,35.60212989714355,129.3361314379423
D1947,37.17297215115584,127.09877198521109
D1948,35.16428408915171,128.5815757203227
D1949,36.60659572119675,127.54038608663646
D1950,37.503255754192246,126.98553640171072
D1951,35.13712808636797,129.1590350522495
